fecha,prec_mm,tmin,tmax,tmed,velmedia_ms,racha_ms,hrMedia,hrMax,hrMin,sol_h
2013-08-23,0.0,17.8,33.3,25.6,2.2,9.4,58.0,89.0,33.0,10.2
2013-08-24,0.0,15.4,33.1,24.2,2.8,10.6,55.0,90.0,34.0,11.8
2013-08-25,0.0,21.0,32.5,26.8,1.7,8.6,55.0,81.0,37.0,10.1
2013-08-26,0.4,19.1,29.3,24.2,2.2,8.1,69.0,88.0,47.0,2.4
2013-08-27,1.2,18.3,28.9,23.6,2.2,8.1,68.0,90.0,49.0,5.0
2013-08-28,31.4,17.3,29.6,23.4,2.8,10.0,72.0,93.0,45.0,4.2
2013-08-29,5.6,15.5,23.7,19.6,1.4,7.5,81.0,94.0,47.0,3.3
2013-08-30,0.0,13.8,25.2,19.5,1.4,8.3,73.0,94.0,47.0,5.4
2013-08-31,0.0,12.5,28.0,20.2,1.1,7.5,51.0,92.0,30.0,11.5
2013-09-01,0.0,13.8,28.0,20.9,1.4,9.2,58.0,92.0,37.0,10.2
2013-09-02,0.0,12.8,28.6,20.7,1.9,9.7,50.0,91.0,29.0,11.5
2013-09-03,0.0,12.2,28.5,20.4,1.9,8.6,46.0,91.0,25.0,11.3
2013-09-04,0.0,12.3,27.6,20.0,1.7,8.6,55.0,92.0,31.0,11.3
2013-09-05,0.0,13.5,28.1,20.8,2.2,7.8,58.0,88.0,40.0,10.3
2013-09-06,0.0,15.4,30.3,22.8,2.5,7.8,55.0,90.0,32.0,10.0
2013-09-07,3.2,13.8,22.2,18.0,2.2,11.1,63.0,88.0,55.0,0.0
2013-09-08,0.0,12.1,28.0,20.0,0.8,7.8,61.0,91.0,37.0,6.9
2013-09-09,2.6,14.1,28.1,21.1,1.7,8.3,73.0,91.0,42.0,7.0
2013-09-10,0.0,12.2,29.3,20.8,2.2,7.8,57.0,91.0,31.0,9.1
2013-09-11,0.0,13.0,27.3,20.2,2.2,13.9,63.0,91.0,42.0,8.6
2013-09-12,0.0,16.0,28.5,22.2,1.9,7.8,63.0,92.0,39.0,9.8
2013-09-13,0.0,16.7,27.1,21.9,1.9,8.1,65.0,91.0,42.0,6.7
2013-09-14,0.0,15.5,27.7,21.6,1.4,6.9,60.0,90.0,39.0,7.6
2013-09-15,0.0,15.5,31.4,23.4,2.2,8.1,42.0,81.0,21.0,10.0
2013-09-16,0.0,14.9,31.0,23.0,1.7,6.9,59.0,92.0,31.0,8.2
2013-09-17,13.0,16.0,32.0,24.0,1.9,10.3,45.0,90.0,22.0,6.1
2013-09-18,0.4,15.1,27.7,21.4,1.9,7.2,67.0,94.0,49.0,6.1
2013-09-19,0.0,13.7,29.1,21.4,1.9,8.3,64.0,91.0,25.0,8.2
2013-09-20,0.0,14.1,27.8,21.0,1.7,7.5,65.0,92.0,38.0,8.8
2013-09-21,0.0,14.3,28.6,21.4,2.5,7.8,63.0,93.0,37.0,7.9
2013-09-22,0.0,13.6,27.9,20.8,1.4,7.8,64.0,92.0,46.0,8.8
2013-09-23,0.0,12.6,28.0,20.3,1.9,7.5,61.0,93.0,36.0,9.8
2013-09-24,0.0,11.6,30.0,20.8,1.4,6.7,56.0,90.0,30.0,9.1
2013-09-25,0.0,12.4,31.0,21.7,2.5,8.3,44.0,90.0,20.0,9.6
2013-09-26,0.0,12.1,30.4,21.2,2.2,6.9,47.0,86.0,27.0,9.3
2013-09-27,0.0,13.2,28.3,20.8,1.9,13.9,58.0,90.0,24.0,5.9
2013-09-28,0.0,15.7,27.3,21.5,3.9,16.7,43.0,71.0,28.0,2.2
2013-09-29,0.0,14.7,22.9,18.8,2.5,12.8,52.0,73.0,42.0,2.0
2013-09-30,0.0,15.1,29.6,22.4,3.3,11.9,57.0,78.0,39.0,6.6
2013-10-01,0.0,17.8,31.4,24.6,2.5,10.6,54.0,83.0,30.0,8.8
2013-10-02,0.2,15.0,30.3,22.6,1.9,8.6,54.0,85.0,35.0,8.9
2013-10-03,0.0,18.0,29.8,23.9,1.4,7.8,60.0,87.0,35.0,5.9
2013-10-04,0.0,15.8,29.4,22.6,2.2,7.5,66.0,91.0,41.0,5.7
2013-10-05,0.0,13.6,27.2,20.4,1.9,8.3,60.0,91.0,34.0,7.4
2013-10-06,0.0,16.6,24.5,20.6,2.2,8.3,71.0,91.0,54.0,5.1
2013-10-07,0.0,14.8,25.8,20.3,2.5,6.9,68.0,90.0,44.0,3.7
2013-10-08,0.0,15.4,25.2,20.3,1.9,7.5,69.0,93.0,42.0,4.6
2013-10-09,0.0,12.3,24.0,18.2,1.7,7.8,66.0,93.0,39.0,6.8
2013-10-10,0.0,10.9,25.3,18.1,1.9,6.9,58.0,90.0,35.0,9.0
2013-10-11,0.0,11.2,28.4,19.8,1.7,8.9,51.0,75.0,23.0,8.8
2013-10-12,0.0,8.4,25.6,17.0,2.5,8.1,64.0,88.0,40.0,7.7
2013-10-13,0.0,10.8,24.7,17.8,1.9,6.7,58.0,92.0,36.0,7.8
2013-10-14,0.0,8.3,23.1,15.7,1.7,6.1,64.0,90.0,41.0,6.6
2013-10-15,0.0,12.0,26.3,19.2,1.4,7.5,52.0,76.0,29.0,6.9
2013-10-16,0.0,10.3,28.1,19.2,1.9,7.8,33.0,62.0,19.0,8.2
2013-10-17,0.0,10.4,26.4,18.4,2.2,6.7,51.0,82.0,30.0,7.8
2013-10-18,0.0,11.2,27.8,19.5,1.4,6.4,57.0,85.0,29.0,7.7
2013-10-19,0.0,11.2,26.2,18.7,1.1,5.0,57.0,85.0,30.0,2.2
2013-10-20,0.0,12.7,25.0,18.8,1.4,7.5,60.0,84.0,41.0,4.9
2013-10-21,0.0,10.7,27.6,19.2,2.5,7.8,55.0,87.0,30.0,7.3
2013-10-22,0.2,11.2,24.7,18.0,1.9,11.7,61.0,79.0,31.0,4.5
2013-10-23,0.0,13.3,22.2,17.8,1.1,9.2,68.0,84.0,48.0,1.2
2013-10-24,0.0,12.4,27.2,19.8,2.8,6.9,55.0,83.0,35.0,5.3
2013-10-25,0.0,11.3,26.4,18.8,1.9,6.9,67.0,93.0,40.0,6.0
2013-10-26,0.0,12.8,24.3,18.6,1.9,6.4,62.0,87.0,42.0,5.4
2013-10-27,0.0,10.3,26.5,18.4,1.4,6.7,60.0,92.0,32.0,6.6
2013-10-28,0.0,10.0,29.2,19.6,1.1,7.8,53.0,86.0,25.0,6.7
2013-10-29,2.0,10.9,21.1,16.0,1.9,14.7,53.0,84.0,30.0,3.9
2013-10-30,0.0,3.9,16.5,10.2,2.5,10.8,54.0,81.0,31.0,6.8
2013-10-31,0.0,2.2,18.0,10.1,2.5,8.3,44.0,79.0,26.0,6.5
2013-11-01,0.0,3.9,22.9,13.4,2.8,8.3,34.0,62.0,14.0,6.8
2013-11-02,0.0,7.3,24.7,16.0,3.1,8.3,24.0,50.0,12.0,6.8
2013-11-03,0.0,5.7,22.9,14.3,2.8,7.8,48.0,71.0,29.0,6.9
2013-11-04,0.0,6.3,22.6,14.4,4.2,19.2,42.0,84.0,28.0,1.9
2013-11-05,0.0,12.5,25.6,19.0,1.9,15.8,52.0,77.0,30.0,5.4
2013-11-06,0.0,11.5,26.5,19.0,2.5,8.9,50.0,73.0,30.0,6.9
2013-11-07,0.0,9.5,25.6,17.6,2.2,7.2,49.0,76.0,29.0,6.7
2013-11-08,0.0,6.9,22.0,14.4,1.9,7.5,63.0,89.0,36.0,6.3
2013-11-09,0.0,6.1,19.9,13.0,1.4,7.5,58.0,83.0,36.0,6.7
2013-11-10,0.0,6.1,21.2,13.6,1.4,9.7,46.0,70.0,25.0,5.3
2013-11-11,0.0,11.1,22.7,16.9,1.9,15.3,42.0,71.0,26.0,6.6
2013-11-12,0.0,6.4,21.2,13.8,2.2,6.7,60.0,87.0,37.0,6.4
2013-11-13,30.0,6.7,18.0,12.4,1.7,5.8,77.0,94.0,57.0,0.0
2013-11-14,0.2,5.1,17.2,11.2,2.2,8.3,79.0,94.0,59.0,4.3
2013-11-15,0.0,3.0,13.6,8.3,2.5,14.7,54.0,90.0,32.0,4.8
2013-11-16,0.0,-2.1,9.9,3.9,1.9,10.3,66.0,91.0,48.0,5.3
2013-11-17,0.0,-1.8,11.2,4.7,1.7,7.8,66.0,91.0,37.0,5.9
2013-11-18,0.2,-1.2,12.2,5.5,3.1,17.5,62.0,91.0,44.0,2.4
2013-11-19,0.0,8.6,14.8,11.7,3.6,14.2,50.0,62.0,39.0,6.0
2013-11-20,0.0,1.9,11.6,6.8,1.7,11.7,48.0,76.0,25.0,5.2
2013-11-21,0.0,-0.7,15.7,7.5,4.2,14.2,30.0,76.0,15.0,5.8
2013-11-22,0.0,2.0,12.3,7.2,3.3,11.4,49.0,75.0,32.0,6.0
2013-11-23,0.0,0.2,12.7,6.4,1.7,10.6,44.0,76.0,25.0,6.2
2013-11-24,0.0,-3.3,10.9,3.8,2.8,9.7,57.0,84.0,35.0,6.2
2013-11-25,0.0,-1.8,12.1,5.2,1.9,7.8,59.0,87.0,31.0,5.7
2013-11-26,0.6,-2.6,11.6,4.5,2.2,7.5,64.0,92.0,36.0,5.6
2013-11-27,9.2,2.2,9.7,6.0,1.1,8.6,83.0,94.0,68.0,0.7
2013-11-28,0.2,-0.2,7.1,3.4,1.7,8.9,80.0,92.0,70.0,0.0
2013-11-29,0.0,-1.7,9.4,3.8,1.9,6.7,73.0,95.0,50.0,5.5
2013-11-30,0.0,-1.3,13.6,6.2,3.1,16.4,48.0,74.0,32.0,5.0
2013-12-01,0.0,3.4,9.2,6.3,3.1,18.1,53.0,68.0,42.0,0.7
2013-12-02,0.0,-1.2,13.4,6.1,1.4,6.9,57.0,85.0,28.0,5.4
2013-12-03,0.0,-0.3,11.7,5.7,2.8,7.8,61.0,90.0,40.0,0.9
2013-12-04,0.0,3.0,14.8,8.9,0.8,6.4,76.0,91.0,53.0,5.3
2013-12-05,0.0,0.9,16.1,8.5,1.9,8.6,51.0,85.0,30.0,5.6
2013-12-06,0.0,-0.7,13.6,6.4,1.4,9.2,66.0,87.0,36.0,5.6
2013-12-07,0.0,-0.8,12.7,6.0,2.2,7.8,67.0,89.0,42.0,5.6
2013-12-08,0.0,-1.4,12.5,5.6,1.9,6.7,64.0,94.0,36.0,5.6
2013-12-09,0.0,0.4,11.6,6.0,1.4,5.3,83.0,95.0,64.0,1.4
2013-12-10,0.0,2.6,13.1,7.8,1.7,6.4,74.0,93.0,54.0,2.8
2013-12-11,0.0,4.5,12.1,8.3,1.1,6.1,74.0,93.0,59.0,0.0
2013-12-12,0.0,0.8,13.2,7.0,1.9,7.8,76.0,93.0,52.0,5.6
2013-12-13,0.0,2.0,14.4,8.2,1.4,6.9,70.0,88.0,45.0,4.0
2013-12-14,0.0,3.4,13.3,8.4,1.7,6.7,71.0,90.0,50.0,5.1
2013-12-15,0.0,2.3,14.1,8.2,2.8,8.3,76.0,90.0,54.0,5.4
2013-12-16,0.0,0.5,10.2,5.4,1.4,7.8,81.0,92.0,69.0,1.8
2013-12-17,0.0,3.3,12.6,8.0,0.8,6.7,81.0,92.0,63.0,2.0
2013-12-18,0.0,3.4,14.7,9.0,1.9,8.3,68.0,86.0,51.0,3.2
2013-12-19,1.8,7.1,13.8,10.4,1.9,17.2,77.0,89.0,57.0,0.1
2013-12-20,0.0,3.7,10.3,7.0,4.2,20.8,47.0,68.0,40.0,3.1
2013-12-21,0.0,2.9,10.1,6.5,1.4,7.8,78.0,89.0,54.0,0.0
2013-12-22,0.0,1.1,14.5,7.8,1.4,7.5,70.0,90.0,48.0,5.6
2013-12-23,0.0,1.5,15.7,8.6,2.5,8.3,62.0,89.0,35.0,5.3
2013-12-24,3.6,2.5,15.7,9.1,4.4,13.9,48.0,70.0,30.0,4.3
2013-12-25,20.6,5.2,13.5,9.4,4.7,18.3,77.0,92.0,46.0,0.0
2013-12-26,0.0,2.5,11.7,7.1,3.3,17.2,52.0,85.0,41.0,3.1
2013-12-27,0.0,4.2,15.6,9.9,1.9,10.0,75.0,86.0,47.0,4.1
2013-12-28,0.0,2.3,14.1,8.2,2.5,14.2,64.0,94.0,40.0,2.9
2013-12-29,0.0,-1.3,11.5,5.1,2.5,10.0,54.0,87.0,28.0,5.5
2013-12-30,0.0,-2.2,11.7,4.8,2.2,7.5,52.0,76.0,26.0,5.4
2013-12-31,0.0,0.3,14.3,7.3,2.8,8.9,46.0,72.0,27.0,1.9
2014-01-01,0.0,5.9,16.2,11.0,1.7,6.7,63.0,77.0,47.0,4.9
2014-01-02,0.0,8.8,14.4,11.6,4.4,12.5,64.0,81.0,58.0,0.0
2014-01-03,0.0,9.5,21.5,15.5,1.1,10.0,59.0,84.0,40.0,5.5
2014-01-04,1.6,7.5,17.9,12.7,4.4,24.7,61.0,82.0,27.0,4.1
2014-01-05,0.0,3.6,17.6,10.6,2.5,11.7,55.0,82.0,29.0,4.9
2014-01-06,0.0,1.8,16.4,9.1,1.7,8.9,67.0,92.0,36.0,5.7
2014-01-07,0.0,3.8,16.6,10.2,1.9,8.6,36.0,57.0,20.0,5.5
2014-01-08,0.0,1.0,16.4,8.7,1.1,7.8,53.0,73.0,29.0,5.5
2014-01-09,0.0,1.3,16.0,8.6,1.7,7.2,54.0,76.0,28.0,5.2
2014-01-10,0.0,2.6,11.6,7.1,1.4,6.1,83.0,92.0,63.0,2.4
2014-01-11,0.0,3.3,11.9,7.6,1.1,5.3,83.0,93.0,70.0,1.3
2014-01-12,0.0,3.1,18.7,10.9,1.9,7.8,66.0,92.0,37.0,5.3
2014-01-13,0.4,1.7,11.4,6.6,1.7,9.7,71.0,89.0,48.0,0.0
2014-01-14,0.0,4.1,13.2,8.6,4.4,15.8,56.0,63.0,46.0,2.6
2014-01-15,0.0,5.2,17.1,11.2,2.5,9.2,65.0,84.0,45.0,5.5
2014-01-16,0.0,5.9,14.1,10.0,1.7,9.7,76.0,89.0,59.0,0.0
2014-01-17,0.4,0.5,13.0,6.8,2.5,10.0,66.0,89.0,38.0,4.6
2014-01-18,0.4,4.8,12.7,8.8,3.6,11.7,76.0,93.0,51.0,3.7
2014-01-19,1.8,3.2,10.1,6.6,2.2,18.6,69.0,91.0,53.0,1.4
2014-01-20,0.0,0.1,12.6,6.4,1.4,11.7,51.0,82.0,27.0,5.8
2014-01-21,0.8,-0.6,12.4,5.9,2.2,9.7,58.0,81.0,36.0,6.0
2014-01-22,0.0,4.1,13.5,8.8,2.8,12.5,63.0,89.0,46.0,1.5
2014-01-23,0.0,2.9,12.2,7.6,2.2,11.1,59.0,85.0,35.0,5.6
2014-01-24,0.0,2.1,17.8,10.0,3.3,13.9,43.0,75.0,23.0,5.7
2014-01-25,0.0,12.3,18.2,15.2,3.1,17.2,47.0,53.0,29.0,2.8
2014-01-26,0.0,5.9,21.7,13.8,2.8,9.4,42.0,74.0,23.0,6.2
2014-01-27,0.0,7.7,17.2,12.4,5.6,17.8,43.0,62.0,25.0,5.8
2014-01-28,0.0,3.4,12.6,8.0,3.9,15.8,48.0,71.0,32.0,5.9
2014-01-29,0.2,3.2,11.7,7.4,2.5,14.7,62.0,77.0,41.0,0.7
2014-01-30,0.0,2.3,10.8,6.6,3.6,15.3,48.0,70.0,33.0,6.6
2014-01-31,0.0,4.8,12.3,8.6,2.2,10.8,54.0,80.0,45.0,0.8
2014-02-01,0.0,4.3,16.6,10.4,3.3,15.3,56.0,84.0,34.0,2.6
2014-02-02,0.0,-1.2,12.4,5.6,1.9,8.6,46.0,77.0,20.0,6.8
2014-02-03,0.4,-2.3,15.1,6.4,3.9,10.3,50.0,79.0,35.0,2.6
2014-02-04,0.0,-0.2,14.3,7.0,2.2,10.6,50.0,77.0,32.0,3.0
2014-02-05,0.0,7.3,18.5,12.9,3.3,17.8,56.0,76.0,37.0,2.9
2014-02-06,0.0,8.1,22.0,15.0,3.9,15.8,48.0,82.0,23.0,6.9
2014-02-07,0.0,5.6,13.8,9.7,3.6,15.8,45.0,69.0,23.0,6.6
2014-02-08,0.0,5.1,18.2,11.6,4.7,21.4,60.0,73.0,40.0,5.9
2014-02-09,0.4,4.3,15.5,9.9,3.3,25.8,59.0,74.0,40.0,2.7
2014-02-10,0.0,5.4,13.0,9.2,3.9,26.4,42.0,61.0,35.0,4.9
2014-02-11,0.0,-0.6,12.0,5.7,2.8,13.6,55.0,87.0,36.0,0.5
2014-02-12,0.0,1.1,17.6,9.4,2.5,10.3,62.0,95.0,34.0,6.7
2014-02-13,0.0,9.2,22.4,15.8,2.2,12.8,57.0,79.0,33.0,5.1
2014-02-14,0.0,7.7,24.0,15.8,4.7,15.8,44.0,86.0,18.0,7.0
2014-02-15,0.0,6.1,21.1,13.6,3.3,16.4,39.0,77.0,22.0,6.8
2014-02-16,1.2,5.3,11.1,8.2,1.1,7.2,86.0,91.0,74.0,1.6
2014-02-17,0.0,6.6,8.9,7.8,0.6,3.6,87.0,91.0,78.0,0.0
2014-02-18,0.0,6.1,12.2,9.2,1.1,6.4,81.0,93.0,67.0,0.0
2014-02-19,0.0,1.8,15.8,8.8,1.9,10.8,52.0,86.0,24.0,7.0
2014-02-20,0.0,2.4,20.9,11.6,2.2,8.9,42.0,76.0,18.0,7.1
2014-02-21,0.0,3.2,18.8,11.0,3.1,9.4,56.0,78.0,33.0,5.4
2014-02-22,0.0,2.3,15.8,9.0,3.1,13.9,43.0,75.0,22.0,8.0
2014-02-23,0.0,0.6,16.7,8.6,2.8,10.0,42.0,76.0,20.0,7.9
2014-02-24,0.4,-1.4,11.1,4.8,2.5,9.2,69.0,84.0,49.0,1.7
2014-02-25,0.0,-0.3,16.8,8.2,1.9,11.1,50.0,89.0,31.0,7.1
2014-02-26,0.0,2.5,15.6,9.0,2.8,13.6,43.0,70.0,26.0,5.0
2014-02-27,0.0,2.2,15.9,9.0,2.2,8.9,48.0,67.0,24.0,3.7
2014-02-28,0.0,3.3,20.0,11.6,6.9,26.4,40.0,77.0,20.0,7.2
2014-03-01,0.0,9.7,16.3,13.0,5.6,23.3,50.0,61.0,43.0,2.5
2014-03-02,0.0,9.9,19.8,14.8,1.7,23.3,51.0,85.0,38.0,5.7
2014-03-03,0.0,9.2,14.9,12.0,6.1,23.6,38.0,85.0,25.0,8.0
2014-03-04,0.0,5.4,17.0,11.2,3.6,15.8,37.0,68.0,16.0,8.8
2014-03-05,0.0,4.4,16.9,10.6,1.9,11.4,52.0,80.0,36.0,1.8
2014-03-06,0.0,3.9,20.4,12.2,2.8,9.2,45.0,86.0,28.0,9.0
2014-03-07,0.0,5.6,18.4,12.0,1.7,8.3,56.0,86.0,25.0,7.3
2014-03-08,0.0,-0.3,19.7,9.7,1.9,8.3,41.0,77.0,14.0,9.3
2014-03-09,0.0,-1.3,17.2,8.0,2.2,8.6,47.0,82.0,18.0,9.3
2014-03-10,0.0,-0.7,16.8,8.0,1.7,7.5,50.0,93.0,23.0,9.4
2014-03-11,0.0,0.4,18.3,9.4,3.3,15.6,36.0,69.0,17.0,8.6
2014-03-12,1.8,3.4,8.9,6.2,1.1,8.6,82.0,92.0,57.0,0.0
2014-03-13,0.4,4.9,14.0,9.4,2.2,10.3,76.0,91.0,46.0,3.9
2014-03-14,0.0,3.0,14.6,8.8,1.9,9.7,58.0,91.0,33.0,2.5
2014-03-15,0.0,2.0,20.4,11.2,1.9,11.1,44.0,83.0,17.0,9.0
2014-03-16,0.0,4.7,24.2,14.4,2.5,9.7,29.0,61.0,13.0,9.4
2014-03-17,0.0,5.3,25.4,15.4,2.2,8.1,30.0,58.0,15.0,9.6
2014-03-18,0.0,6.8,25.8,16.3,2.8,9.7,32.0,59.0,15.0,9.4
2014-03-19,0.0,5.4,19.2,12.3,2.8,8.6,50.0,74.0,31.0,9.2
2014-03-20,0.0,4.2,20.9,12.6,1.9,7.5,59.0,92.0,33.0,9.4
2014-03-21,0.8,6.0,22.1,14.0,1.1,18.6,58.0,82.0,32.0,5.1
2014-03-22,0.0,9.6,22.6,16.1,3.3,14.7,47.0,82.0,29.0,6.7
2014-03-23,0.0,2.5,18.5,10.5,1.7,9.4,39.0,75.0,18.0,10.1
2014-03-24,0.0,2.3,23.1,12.7,3.9,14.7,34.0,59.0,14.0,9.4
2014-03-25,6.6,3.8,22.2,13.0,4.4,22.8,26.0,88.0,12.0,8.9
2014-03-26,0.0,3.8,13.3,8.6,5.0,27.8,42.0,84.0,35.0,9.5
2014-03-27,0.0,3.0,18.1,10.6,3.3,10.0,42.0,73.0,15.0,8.9
2014-03-28,0.0,4.7,15.7,10.2,2.8,11.1,69.0,88.0,40.0,3.0
2014-03-29,0.0,6.5,17.7,12.1,3.3,13.1,59.0,89.0,35.0,1.3
2014-03-30,0.0,6.4,16.3,11.4,1.7,6.7,48.0,78.0,34.0,1.2
2014-03-31,0.0,3.9,22.4,13.2,3.6,10.0,42.0,76.0,23.0,10.7
2014-04-01,0.0,4.5,21.2,12.8,2.2,7.5,46.0,74.0,23.0,5.7
2014-04-02,12.0,7.4,17.4,12.4,1.7,7.5,61.0,91.0,46.0,1.2
2014-04-03,0.0,6.9,17.7,12.3,3.1,18.3,56.0,93.0,30.0,9.1
2014-04-04,0.0,8.4,20.2,14.3,2.5,12.5,37.0,61.0,15.0,10.3
2014-04-05,0.0,13.3,24.9,19.1,2.5,16.4,45.0,65.0,32.0,9.0
2014-04-06,0.0,8.4,26.7,17.6,1.9,7.8,43.0,85.0,27.0,11.2
2014-04-07,0.0,10.4,29.6,20.0,2.2,8.1,39.0,77.0,19.0,11.3
2014-04-08,0.0,9.6,29.8,19.7,3.1,9.2,32.0,72.0,17.0,10.0
2014-04-09,0.0,8.1,25.5,16.8,2.2,8.3,42.0,80.0,26.0,10.5
2014-04-10,0.0,10.4,29.7,20.0,1.7,13.9,36.0,72.0,18.0,8.7
2014-04-11,0.0,13.5,29.8,21.6,2.5,13.3,29.0,57.0,15.0,3.4
2014-04-12,1.8,8.5,24.7,16.6,1.9,8.6,53.0,91.0,30.0,8.8
2014-04-13,0.2,9.0,24.6,16.8,1.9,9.2,52.0,93.0,27.0,11.5
2014-04-14,0.0,6.6,25.4,16.0,2.2,10.0,45.0,88.0,22.0,9.0
2014-04-15,0.0,6.4,27.9,17.2,1.7,7.5,36.0,84.0,18.0,8.7
2014-04-16,0.0,10.6,28.6,19.6,2.8,8.9,34.0,71.0,21.0,9.2
2014-04-17,0.0,8.3,28.2,18.2,1.9,8.9,40.0,81.0,24.0,10.5
2014-04-18,0.0,8.6,29.1,18.8,3.1,6.7,39.0,89.0,24.0,7.5
2014-04-19,0.0,12.9,29.9,21.4,3.6,11.1,31.0,63.0,11.0,5.7
2014-04-20,0.0,11.2,21.5,16.4,4.4,13.9,38.0,61.0,28.0,5.0
2014-04-21,0.0,7.9,22.9,15.4,3.3,12.5,44.0,83.0,27.0,8.7
2014-04-22,0.0,7.7,24.1,15.9,2.2,11.9,34.0,76.0,18.0,11.8
2014-04-23,0.0,8.3,26.6,17.4,2.8,10.8,36.0,70.0,14.0,11.0
2014-04-24,0.0,9.4,28.0,18.7,4.4,13.9,35.0,65.0,13.0,11.4
2014-04-25,0.0,9.7,20.2,15.0,2.8,22.8,29.0,53.0,16.0,12.1
2014-04-26,0.0,10.4,27.3,18.8,3.1,11.4,34.0,53.0,23.0,10.4
2014-04-27,0.0,9.5,27.8,18.6,2.2,12.5,32.0,76.0,10.0,11.6
2014-04-28,0.0,11.6,28.9,20.2,1.7,8.3,29.0,53.0,14.0,11.9
2014-04-29,0.0,10.4,30.3,20.4,2.8,10.3,31.0,70.0,15.0,11.8
2014-04-30,0.0,11.8,29.8,20.8,2.2,9.4,30.0,68.0,17.0,11.4
2014-05-01,0.0,8.8,27.3,18.0,2.5,8.1,38.0,81.0,23.0,11.9
2014-05-02,0.0,9.6,28.8,19.2,3.1,14.2,32.0,76.0,17.0,12.1
2014-05-03,0.0,6.0,24.3,15.2,2.5,8.1,33.0,80.0,18.0,12.3
2014-05-04,0.0,7.1,26.1,16.6,2.5,9.7,34.0,74.0,22.0,12.3
2014-05-05,0.0,6.5,27.1,16.8,2.2,10.0,36.0,78.0,23.0,12.3
2014-05-06,0.0,8.1,29.2,18.6,1.9,10.8,36.0,76.0,17.0,12.5
2014-05-07,0.0,10.2,31.1,20.6,1.9,7.5,33.0,77.0,16.0,9.4
2014-05-08,0.0,11.2,28.0,19.6,1.9,8.6,48.0,85.0,24.0,10.7
2014-05-09,0.0,11.1,28.9,20.0,1.9,10.0,38.0,82.0,12.0,11.3
2014-05-10,0.0,10.9,32.1,21.5,2.2,8.6,25.0,62.0,14.0,12.3
2014-05-11,0.0,16.0,33.7,24.8,2.8,9.2,35.0,61.0,19.0,6.9
2014-05-12,0.0,13.0,28.0,20.5,1.9,8.3,57.0,88.0,36.0,9.6
2014-05-13,0.2,11.3,26.4,18.8,2.2,10.6,61.0,93.0,39.0,8.3
2014-05-14,0.0,10.1,22.5,16.3,2.8,8.3,60.0,90.0,42.0,3.9
2014-05-15,0.0,8.2,22.9,15.6,2.5,9.4,52.0,91.0,32.0,9.9
2014-05-16,0.0,6.6,22.8,14.7,2.8,,46.0,88.0,29.0,
2014-05-17,0.0,,22.3,,,10.3,38.0,87.0,22.0,
2014-05-18,0.0,,,,,,,,,
2014-05-19,0.0,,,,,,,,,
2014-05-20,0.0,,,,,,,,,
2014-05-21,0.0,,23.8,,,15.6,,,17.0,
2014-05-22,0.0,7.0,24.1,15.6,3.1,12.2,24.0,72.0,15.0,11.8
2014-05-23,0.0,7.8,26.6,17.2,2.8,9.7,28.0,60.0,14.0,10.3
2014-05-24,1.8,7.1,23.7,15.4,2.2,10.0,38.0,88.0,17.0,7.5
2014-05-25,0.0,7.4,26.5,17.0,1.9,13.1,48.0,94.0,23.0,11.5
2014-05-26,0.0,8.7,27.8,18.2,1.9,8.6,28.0,86.0,15.0,11.9
2014-05-27,0.0,9.5,27.3,18.4,2.2,10.6,41.0,88.0,20.0,7.7
2014-05-28,0.2,9.5,25.3,17.4,2.8,14.2,37.0,70.0,26.0,4.6
2014-05-29,0.0,12.7,28.2,20.4,3.1,17.2,29.0,57.0,18.0,11.1
2014-05-30,0.0,11.9,28.0,20.0,2.8,16.1,39.0,87.0,24.0,8.5
2014-05-31,7.4,10.7,22.3,16.5,1.7,10.8,73.0,92.0,40.0,2.7
2014-06-01,1.0,8.6,17.2,12.9,1.1,7.8,71.0,93.0,57.0,0.5
2014-06-02,0.0,10.3,26.3,18.3,2.5,8.9,45.0,86.0,30.0,10.9
2014-06-03,0.0,8.9,30.4,19.6,2.2,8.9,37.0,89.0,22.0,10.8
2014-06-04,0.0,16.8,33.3,25.0,3.1,8.6,23.0,46.0,14.0,11.9
2014-06-05,0.0,12.6,31.1,21.8,2.2,8.6,45.0,74.0,26.0,11.9
2014-06-06,0.0,15.8,32.9,24.4,3.6,17.5,32.0,84.0,16.0,12.3
2014-06-07,0.0,14.0,32.2,23.1,2.2,8.9,35.0,65.0,22.0,12.0
2014-06-08,0.0,14.8,32.3,23.6,1.9,8.9,42.0,77.0,29.0,11.6
2014-06-09,0.0,13.7,31.7,22.7,2.2,9.4,44.0,80.0,24.0,9.8
2014-06-10,0.0,13.1,30.3,21.7,1.4,8.3,44.0,81.0,31.0,8.6
2014-06-11,0.0,13.5,30.2,21.8,2.2,11.9,32.0,71.0,23.0,11.5
2014-06-12,0.0,13.1,31.6,22.4,2.5,11.1,30.0,73.0,19.0,12.9
2014-06-13,0.0,15.2,34.9,25.0,2.5,16.4,23.0,61.0,13.0,10.2
2014-06-14,0.0,15.7,36.2,26.0,1.9,9.2,25.0,57.0,14.0,7.8
2014-06-15,0.0,15.6,31.4,23.5,3.9,15.0,35.0,76.0,18.0,11.5
2014-06-16,41.6,12.3,27.4,19.8,3.3,18.3,59.0,94.0,35.0,5.3
